,gameId,gameDuraton,blueWins,blueWardPlaced,blueKills,blueDeath,redWardPlaced,blueTotalGoldDiff,blueTotalMinionKillDiff,FirstTowerDiff,HeraldDiff,FirstDragonDiff,blueJungleMinionDiff,TotalAssistDiff,AvgLevelDiff
8585,4189024450,1425,1,64,34,16,53,14390,41,1,1,1,68,44,2.1999999999999993
8586,4188969936,1136,0,38,9,28,48,-9468,-23,-1,0,-1,-43,-30,-1.5999999999999996
8587,4187207400,1444,1,56,29,10,58,10639,-14,1,1,-1,39,32,1.8000000000000007
8588,4187087727,1885,1,98,28,20,76,2781,58,1,-1,1,-62,16,0.5999999999999996
8589,4186888576,1208,1,57,22,8,50,9419,30,1,0,1,27,23,1.200000000000001
8590,4186675872,1806,1,80,34,24,109,6727,-68,1,1,1,30,32,0.7999999999999989
8591,4186625779,1145,1,41,14,10,54,7356,112,1,0,-1,29,8,0.8000000000000007
8592,4183882856,1161,1,53,20,7,51,9046,84,1,0,1,9,18,0.8000000000000007
8593,4181023334,2570,0,151,32,51,126,-9121,-95,1,-1,1,-30,-41,-1.3999999999999986
8594,4180727734,961,1,37,9,3,37,7886,117,1,0,1,26,2,1.1999999999999993
8595,4180675427,1890,1,95,25,17,95,8385,3,1,1,1,40,21,1.0
8596,4179413034,2023,0,91,23,39,108,-11938,24,-1,-1,-1,-138,-36,-1.4000000000000021
